3.8609E-08	-2.11E-03
3.8640E-08	-2.16E-03
3.8671E-08	-2.16E-03
3.8703E-08	-2.16E-03
3.8734E-08	-2.21E-03
3.8765E-08	-2.26E-03
3.8796E-08	-2.26E-03
3.8828E-08	-2.26E-03
3.8859E-08	-2.26E-03
3.8890E-08	-2.26E-03
3.8921E-08	-2.26E-03
3.8953E-08	-2.31E-03
3.8984E-08	-2.31E-03
3.9015E-08	-2.37E-03
3.9046E-08	-2.37E-03
3.9078E-08	-2.42E-03
3.9109E-08	-2.42E-03
3.9140E-08	-2.42E-03
3.9171E-08	-2.42E-03
3.9203E-08	-2.47E-03
3.9234E-08	-2.47E-03
3.9265E-08	-2.52E-03
3.9296E-08	-2.57E-03
3.9328E-08	-2.57E-03
3.9359E-08	-2.57E-03
3.9390E-08	-2.57E-03
3.9421E-08	-2.57E-03
3.9453E-08	-2.57E-03
3.9484E-08	-2.62E-03
3.9515E-08	-2.62E-03
3.9546E-08	-2.68E-03
3.9578E-08	-2.68E-03
3.9609E-08	-2.68E-03
3.9640E-08	-2.68E-03
3.9671E-08	-2.68E-03
3.9703E-08	-2.68E-03
3.9734E-08	-2.73E-03
3.9765E-08	-2.73E-03
3.9796E-08	-2.73E-03
3.9828E-08	-2.73E-03
3.9859E-08	-2.73E-03
3.9890E-08	-2.68E-03
3.9921E-08	-2.68E-03
3.9953E-08	-2.62E-03
3.9984E-08	-2.62E-03
4.0015E-08	-2.62E-03
4.0046E-08	-2.62E-03
4.0078E-08	-2.57E-03
4.0109E-08	-2.52E-03
4.0140E-08	-2.47E-03
4.0171E-08	-2.47E-03
4.0203E-08	-2.42E-03
4.0234E-08	-2.42E-03
4.0265E-08	-2.37E-03
4.0296E-08	-2.37E-03
4.0328E-08	-2.31E-03
4.0359E-08	-2.21E-03
4.0390E-08	-2.16E-03
4.0421E-08	-2.11E-03
4.0453E-08	-2.06E-03
4.0484E-08	-2.01E-03
4.0515E-08	-2.01E-03
4.0546E-08	-1.95E-03
4.0578E-08	-1.90E-03
4.0609E-08	-1.85E-03
4.0640E-08	-1.80E-03
4.0671E-08	-1.75E-03
4.0703E-08	-1.70E-03
4.0734E-08	-1.70E-03
4.0765E-08	-1.65E-03
4.0796E-08	-1.59E-03
4.0828E-08	-1.59E-03
4.0859E-08	-1.54E-03
4.0890E-08	-1.49E-03
4.0921E-08	-1.44E-03
4.0953E-08	-1.39E-03
4.0984E-08	-1.39E-03
4.1015E-08	-1.39E-03
4.1046E-08	-1.34E-03
4.1078E-08	-1.34E-03
4.1109E-08	-1.29E-03
4.1140E-08	-1.23E-03
4.1171E-08	-1.23E-03
4.1203E-08	-1.23E-03
4.1234E-08	-1.18E-03
4.1265E-08	-1.18E-03
4.1296E-08	-1.18E-03
4.1328E-08	-1.18E-03
4.1359E-08	-1.13E-03
4.1390E-08	-1.13E-03
4.1421E-08	-1.08E-03
4.1453E-08	-1.08E-03
4.1484E-08	-1.08E-03
4.1515E-08	-1.08E-03
4.1546E-08	-1.08E-03
4.1578E-08	-1.08E-03
4.1609E-08	-1.08E-03
4.1640E-08	-1.03E-03
4.1671E-08	-1.03E-03
4.1703E-08	-1.08E-03
4.1734E-08	-1.08E-03
4.1765E-08	-1.08E-03
4.1796E-08	-1.13E-03
4.1828E-08	-1.13E-03
4.1859E-08	-1.13E-03
4.1890E-08	-1.13E-03
4.1921E-08	-1.13E-03
4.1953E-08	-1.13E-03
4.1984E-08	-1.18E-03
4.2015E-08	-1.23E-03
4.2046E-08	-1.23E-03
4.2078E-08	-1.29E-03
4.2109E-08	-1.29E-03
4.2140E-08	-1.29E-03
4.2171E-08	-1.34E-03
4.2203E-08	-1.34E-03
4.2234E-08	-1.39E-03
4.2265E-08	-1.44E-03
4.2296E-08	-1.49E-03
4.2328E-08	-1.49E-03
4.2359E-08	-1.49E-03
4.2390E-08	-1.49E-03
4.2421E-08	-1.54E-03
4.2453E-08	-1.54E-03
4.2484E-08	-1.59E-03
4.2515E-08	-1.65E-03
4.2546E-08	-1.65E-03
4.2578E-08	-1.65E-03
4.2609E-08	-1.65E-03
4.2640E-08	-1.70E-03
4.2671E-08	-1.70E-03
4.2703E-08	-1.70E-03
4.2734E-08	-1.75E-03
4.2765E-08	-1.80E-03
4.2796E-08	-1.80E-03
4.2828E-08	-1.80E-03
4.2859E-08	-1.80E-03
4.2890E-08	-1.80E-03
4.2921E-08	-1.80E-03
4.2953E-08	-1.80E-03
4.2984E-08	-1.80E-03
4.3015E-08	-1.85E-03
4.3046E-08	-1.85E-03
4.3078E-08	-1.85E-03
4.3109E-08	-1.85E-03
4.3140E-08	-1.85E-03
4.3171E-08	-1.85E-03
4.3203E-08	-1.90E-03
4.3234E-08	-1.90E-03
4.3265E-08	-1.95E-03
4.3296E-08	-1.95E-03
4.3328E-08	-1.95E-03
4.3359E-08	-1.95E-03
4.3390E-08	-1.95E-03
4.3421E-08	-1.95E-03
4.3453E-08	-1.95E-03
4.3484E-08	-1.95E-03
4.3515E-08	-1.95E-03
4.3546E-08	-2.01E-03
4.3578E-08	-1.95E-03
4.3609E-08	-1.95E-03
4.3640E-08	-1.95E-03
4.3671E-08	-1.95E-03
4.3703E-08	-1.95E-03
4.3734E-08	-1.95E-03
4.3765E-08	-1.95E-03
4.3796E-08	-1.95E-03
4.3828E-08	-1.95E-03
4.3859E-08	-1.90E-03
4.3890E-08	-1.90E-03
4.3921E-08	-1.85E-03
4.3953E-08	-1.85E-03
4.3984E-08	-1.85E-03
4.4015E-08	-1.80E-03
4.4046E-08	-1.80E-03
4.4078E-08	-1.80E-03
4.4109E-08	-1.75E-03
4.4140E-08	-1.70E-03
4.4171E-08	-1.70E-03
4.4203E-08	-1.65E-03
4.4234E-08	-1.65E-03
4.4265E-08	-1.65E-03
4.4296E-08	-1.65E-03
4.4328E-08	-1.59E-03
4.4359E-08	-1.59E-03
4.4390E-08	-1.54E-03
4.4421E-08	-1.49E-03
4.4453E-08	-1.49E-03
4.4484E-08	-1.49E-03
4.4515E-08	-1.49E-03
4.4546E-08	-1.49E-03
4.4578E-08	-1.49E-03
4.4609E-08	-1.49E-03
4.4640E-08	-1.49E-03
4.4671E-08	-1.49E-03
4.4703E-08	-1.49E-03
4.4734E-08	-1.54E-03
4.4765E-08	-1.54E-03
4.4796E-08	-1.54E-03
4.4828E-08	-1.59E-03
4.4859E-08	-1.59E-03
4.4890E-08	-1.59E-03
4.4921E-08	-1.59E-03
4.4953E-08	-1.65E-03
4.4984E-08	-1.65E-03
4.5015E-08	-1.70E-03
4.5046E-08	-1.75E-03
4.5078E-08	-1.75E-03
4.5109E-08	-1.80E-03
4.5140E-08	-1.80E-03
4.5171E-08	-1.85E-03
4.5203E-08	-1.90E-03
4.5234E-08	-1.95E-03
4.5265E-08	-2.01E-03
4.5296E-08	-2.06E-03
4.5328E-08	-2.11E-03
4.5359E-08	-2.11E-03
4.5390E-08	-2.11E-03
4.5421E-08	-2.16E-03
4.5453E-08	-2.21E-03
4.5484E-08	-2.26E-03
4.5515E-08	-2.31E-03
4.5546E-08	-2.37E-03
4.5578E-08	-2.37E-03
4.5609E-08	-2.42E-03
4.5640E-08	-2.42E-03
4.5671E-08	-2.47E-03
4.5703E-08	-2.52E-03
4.5734E-08	-2.57E-03
4.5765E-08	-2.62E-03
4.5796E-08	-2.68E-03
4.5828E-08	-2.68E-03
4.5859E-08	-2.68E-03
4.5890E-08	-2.68E-03
4.5921E-08	-2.73E-03
4.5953E-08	-2.73E-03
4.5984E-08	-2.78E-03
4.6015E-08	-2.78E-03
4.6046E-08	-2.78E-03
4.6078E-08	-2.78E-03
4.6109E-08	-2.78E-03
4.6140E-08	-2.78E-03
4.6171E-08	-2.78E-03
4.6203E-08	-2.78E-03
4.6234E-08	-2.78E-03
4.6265E-08	-2.78E-03
4.6296E-08	-2.73E-03
4.6328E-08	-2.73E-03
4.6359E-08	-2.68E-03
4.6390E-08	-2.62E-03
4.6421E-08	-2.52E-03
4.6453E-08	-2.52E-03
4.6484E-08	-2.47E-03
4.6515E-08	-2.42E-03
4.6546E-08	-2.37E-03
4.6578E-08	-2.31E-03
4.6609E-08	-2.26E-03
4.6640E-08	-2.21E-03
4.6671E-08	-2.16E-03
4.6703E-08	-2.11E-03
4.6734E-08	-2.06E-03
4.6765E-08	-2.01E-03
4.6796E-08	-1.95E-03
4.6828E-08	-1.90E-03
4.6859E-08	-1.85E-03
4.6890E-08	-1.80E-03
4.6921E-08	-1.70E-03
4.6953E-08	-1.70E-03
4.6984E-08	-1.65E-03
4.7015E-08	-1.65E-03
4.7046E-08	-1.59E-03
4.7078E-08	-1.59E-03
4.7109E-08	-1.54E-03
4.7140E-08	-1.54E-03
4.7171E-08	-1.49E-03
4.7203E-08	-1.54E-03
4.7234E-08	-1.54E-03
4.7265E-08	-1.54E-03
4.7296E-08	-1.59E-03
4.7328E-08	-1.59E-03
4.7359E-08	-1.59E-03
4.7390E-08	-1.59E-03
4.7421E-08	-1.59E-03
4.7453E-08	-1.65E-03
4.7484E-08	-1.70E-03
4.7515E-08	-1.75E-03
4.7546E-08	-1.75E-03
4.7578E-08	-1.80E-03
4.7609E-08	-1.85E-03
4.7640E-08	-1.85E-03
4.7671E-08	-1.90E-03
4.7703E-08	-2.01E-03
4.7734E-08	-2.06E-03
4.7765E-08	-2.11E-03
4.7796E-08	-2.21E-03
4.7828E-08	-2.26E-03
4.7859E-08	-2.26E-03
4.7890E-08	-2.31E-03
4.7921E-08	-2.37E-03
4.7953E-08	-2.42E-03
4.7984E-08	-2.47E-03
4.8015E-08	-2.52E-03
4.8046E-08	-2.62E-03
4.8078E-08	-2.68E-03
4.8109E-08	-2.68E-03
4.8140E-08	-2.73E-03
