6.1334E-08	2.123E-03
6.1365E-08	2.097E-03
6.1396E-08	2.061E-03
6.1428E-08	2.010E-03
6.1459E-08	1.953E-03
6.1490E-08	1.886E-03
6.1521E-08	1.809E-03
6.1553E-08	1.726E-03
6.1584E-08	1.639E-03
6.1615E-08	1.541E-03
6.1646E-08	1.443E-03
6.1678E-08	1.329E-03
6.1709E-08	1.216E-03
6.1740E-08	1.092E-03
6.1771E-08	9.69E-04
6.1803E-08	8.40E-04
6.1834E-08	7.11E-04
6.1865E-08	5.77E-04
6.1896E-08	4.43E-04
6.1928E-08	3.04E-04
6.1959E-08	1.70E-04
6.1990E-08	3.1E-05
6.2021E-08	-1.13E-04
6.2053E-08	-2.47E-04
6.2084E-08	-3.81E-04
6.2115E-08	-5.10E-04
6.2146E-08	-6.39E-04
6.2178E-08	-7.63E-04
6.2209E-08	-8.81E-04
6.2240E-08	-9.94E-04
6.2271E-08	-1.108E-03
6.2303E-08	-1.206E-03
6.2334E-08	-1.298E-03
6.2365E-08	-1.386E-03
6.2396E-08	-1.469E-03
6.2428E-08	-1.541E-03
6.2459E-08	-1.603E-03
6.2490E-08	-1.659E-03
6.2521E-08	-1.700E-03
6.2553E-08	-1.742E-03
6.2584E-08	-1.767E-03
6.2615E-08	-1.783E-03
6.2646E-08	-1.793E-03
6.2678E-08	-1.793E-03
6.2709E-08	-1.783E-03
6.2740E-08	-1.762E-03
6.2771E-08	-1.731E-03
6.2803E-08	-1.690E-03
6.2834E-08	-1.644E-03
6.2865E-08	-1.587E-03
6.2896E-08	-1.520E-03
6.2928E-08	-1.448E-03
6.2959E-08	-1.371E-03
6.2990E-08	-1.283E-03
6.3021E-08	-1.185E-03
6.3053E-08	-1.082E-03
6.3084E-08	-9.74E-04
6.3115E-08	-8.66E-04
6.3146E-08	-7.47E-04
6.3178E-08	-6.29E-04
6.3209E-08	-5.10E-04
6.3240E-08	-3.86E-04
6.3271E-08	-2.58E-04
6.3303E-08	-1.34E-04
6.3334E-08	-5E-06
6.3365E-08	1.24E-04
6.3396E-08	2.52E-04
6.3428E-08	3.71E-04
6.3459E-08	4.95E-04
6.3490E-08	6.08E-04
6.3521E-08	7.27E-04
6.3553E-08	8.40E-04
6.3584E-08	9.48E-04
6.3615E-08	1.051E-03
6.3646E-08	1.149E-03
6.3678E-08	1.237E-03
6.3709E-08	1.314E-03
6.3740E-08	1.386E-03
6.3771E-08	1.448E-03
6.3803E-08	1.505E-03
6.3834E-08	1.556E-03
6.3865E-08	1.592E-03
6.3896E-08	1.623E-03
6.3928E-08	1.639E-03
6.3959E-08	1.649E-03
6.3990E-08	1.644E-03
6.4021E-08	1.633E-03
6.4053E-08	1.618E-03
6.4084E-08	1.587E-03
6.4115E-08	1.556E-03
6.4146E-08	1.510E-03
6.4178E-08	1.453E-03
6.4209E-08	1.386E-03
6.4240E-08	1.309E-03
6.4271E-08	1.226E-03
6.4303E-08	1.134E-03
6.4334E-08	1.041E-03
6.4365E-08	9.33E-04
6.4396E-08	8.24E-04
6.4428E-08	7.06E-04
6.4459E-08	5.82E-04
6.4490E-08	4.48E-04
6.4521E-08	3.14E-04
6.4553E-08	1.80E-04
6.4584E-08	4.1E-05
6.4615E-08	-9.3E-05
6.4646E-08	-2.32E-04
6.4678E-08	-3.71E-04
6.4709E-08	-5.15E-04
6.4740E-08	-6.54E-04
6.4771E-08	-7.99E-04
6.4803E-08	-9.33E-04
6.4834E-08	-1.067E-03
6.4865E-08	-1.195E-03
6.4896E-08	-1.319E-03
6.4928E-08	-1.443E-03
6.4959E-08	-1.561E-03
6.4990E-08	-1.669E-03
6.5021E-08	-1.773E-03
6.5053E-08	-1.870E-03
6.5084E-08	-1.958E-03
6.5115E-08	-2.035E-03
6.5146E-08	-2.107E-03
6.5178E-08	-2.169E-03
6.5209E-08	-2.221E-03
6.5240E-08	-2.262E-03
6.5271E-08	-2.298E-03
6.5303E-08	-2.319E-03
6.5334E-08	-2.329E-03
6.5365E-08	-2.334E-03
6.5396E-08	-2.324E-03
6.5428E-08	-2.308E-03
6.5459E-08	-2.283E-03
6.5490E-08	-2.247E-03
6.5521E-08	-2.200E-03
6.5553E-08	-2.138E-03
6.5584E-08	-2.071E-03
6.5615E-08	-1.994E-03
6.5646E-08	-1.912E-03
6.5678E-08	-1.819E-03
6.5709E-08	-1.721E-03
6.5740E-08	-1.618E-03
6.5771E-08	-1.505E-03
6.5803E-08	-1.381E-03
6.5834E-08	-1.257E-03
6.5865E-08	-1.128E-03
6.5896E-08	-9.94E-04
6.5928E-08	-8.61E-04
6.5959E-08	-7.27E-04
6.5990E-08	-5.87E-04
6.6021E-08	-4.43E-04
6.6053E-08	-2.99E-04
6.6084E-08	-1.49E-04
6.6115E-08	-1.0E-05
6.6146E-08	1.34E-04
6.6178E-08	2.68E-04
6.6209E-08	4.02E-04
6.6240E-08	5.31E-04
6.6271E-08	6.54E-04
6.6303E-08	7.78E-04
6.6334E-08	8.91E-04
6.6365E-08	1.005E-03
6.6396E-08	1.108E-03
6.6428E-08	1.201E-03
6.6459E-08	1.283E-03
6.6490E-08	1.360E-03
6.6521E-08	1.432E-03
6.6553E-08	1.499E-03
6.6584E-08	1.556E-03
6.6615E-08	1.603E-03
6.6646E-08	1.639E-03
6.6678E-08	1.664E-03
6.6709E-08	1.680E-03
6.6740E-08	1.685E-03
6.6771E-08	1.680E-03
6.6803E-08	1.669E-03
6.6834E-08	1.649E-03
6.6865E-08	1.623E-03
6.6896E-08	1.582E-03
6.6928E-08	1.530E-03
6.6959E-08	1.474E-03
6.6990E-08	1.407E-03
6.7021E-08	1.335E-03
6.7053E-08	1.252E-03
6.7084E-08	1.170E-03
6.7115E-08	1.077E-03
6.7146E-08	9.79E-04
6.7178E-08	8.76E-04
6.7209E-08	7.68E-04
6.7240E-08	6.54E-04
6.7271E-08	5.36E-04
6.7303E-08	4.17E-04
