250 -900
250.136 -899.901
250.273 -899.802
250.409 -899.703
250.545 -899.604
250.681 -899.505
250.818 -899.406
250.954 -899.307
251.09 -899.208
251.226 -899.109
251.363 -899.01
251.499 -898.911
251.635 -898.812
251.771 -898.713
251.908 -898.614
252.044 -898.515
252.18 -898.416
252.316 -898.317
252.453 -898.218
252.589 -898.119
252.725 -898.02
252.861 -897.921
252.998 -897.822
253.134 -897.723
253.27 -897.624
253.407 -897.525
253.543 -897.426
253.679 -897.327
253.815 -897.228
253.952 -897.129
254.088 -897.03
254.224 -896.931
254.36 -896.832
254.497 -896.733
254.633 -896.634
254.769 -896.535
254.905 -896.436
255.042 -896.337
255.178 -896.238
255.314 -896.139
255.45 -896.04
255.587 -895.941
255.723 -895.842
255.859 -895.743
255.995 -895.644
256.132 -895.545
256.268 -895.446
256.404 -895.347
256.541 -895.248
256.677 -895.149
256.813 -895.05
256.949 -894.951
257.086 -894.852
257.222 -894.753
257.358 -894.654
257.494 -894.555
257.631 -894.456
257.767 -894.357
257.903 -894.258
258.039 -894.159
258.176 -894.06
258.312 -893.961
258.448 -893.862
258.584 -893.763
258.721 -893.664
258.857 -893.565
258.993 -893.466
259.129 -893.367
259.266 -893.268
259.402 -893.169
259.538 -893.07
259.675 -892.971
259.811 -892.872
259.947 -892.773
260.083 -892.674
260.22 -892.575
260.356 -892.476
260.492 -892.377
260.628 -892.278
260.765 -892.179
260.901 -892.08
261.037 -891.981
261.173 -891.882
261.31 -891.783
261.446 -891.684
261.582 -891.585
261.718 -891.486
261.855 -891.387
261.991 -891.288
262.127 -891.189
262.263 -891.09
262.4 -890.991
262.536 -890.892
262.672 -890.793
262.809 -890.694
262.945 -890.595
263.081 -890.496
263.217 -890.397
263.354 -890.298
263.49 -890.199
263.626 -890.1
263.762 -890.001
263.899 -889.902
264.035 -889.803
264.171 -889.704
264.307 -889.605
264.444 -889.506
264.58 -889.407
264.716 -889.308
264.852 -889.209
264.989 -889.11
265.125 -889.011
265.261 -888.912
265.397 -888.813
265.534 -888.714
