0 -500
0.135417 -499.9
0.270835 -499.8
0.406253 -499.699
0.54167 -499.599
0.677088 -499.499
0.812506 -499.399
0.947924 -499.299
1.08334 -499.198
1.21876 -499.098
1.35418 -498.998
1.4896 -498.898
1.62502 -498.798
1.76043 -498.698
1.89585 -498.597
2.03127 -498.497
2.16669 -498.397
2.30211 -498.297
2.43753 -498.197
2.57295 -498.096
2.70837 -497.996
2.84378 -497.896
2.9792 -497.796
3.11462 -497.696
3.25004 -497.595
3.38546 -497.495
3.52088 -497.395
3.6563 -497.295
3.79172 -497.195
3.92714 -497.095
4.06256 -496.994
4.19798 -496.894
4.3334 -496.794
4.46882 -496.694
4.60424 -496.594
4.73966 -496.493
4.87508 -496.393
5.0105 -496.293
5.14592 -496.193
5.28134 -496.093
5.41677 -495.992
5.55219 -495.892
5.68761 -495.792
5.82303 -495.692
5.95845 -495.592
6.09387 -495.491
6.22929 -495.391
6.36471 -495.291
6.50014 -495.191
6.63556 -495.091
6.77098 -494.991
6.9064 -494.89
7.04182 -494.79
7.17724 -494.69
7.31267 -494.59
7.44809 -494.49
7.58351 -494.389
7.71893 -494.289
7.85436 -494.189
7.98978 -494.089
8.1252 -493.989
8.26062 -493.888
8.39605 -493.788
8.53147 -493.688
8.66689 -493.588
8.80231 -493.488
8.93774 -493.388
9.07316 -493.287
9.20859 -493.187
9.34401 -493.087
9.47943 -492.987
9.61486 -492.887
9.75028 -492.786
9.8857 -492.686
10.0211 -492.586
10.1566 -492.486
10.292 -492.386
10.4274 -492.285
10.5628 -492.185
10.6982 -492.085
10.8337 -491.985
10.9691 -491.885
11.1045 -491.784
11.2399 -491.684
11.3754 -491.584
11.5108 -491.484
11.6462 -491.384
11.7816 -491.284
11.9171 -491.183
12.0525 -491.083
12.1879 -490.983
12.3234 -490.883
12.4588 -490.783
12.5942 -490.682
12.7296 -490.582
12.8651 -490.482
13.0005 -490.382
13.1359 -490.282
13.2713 -490.181
13.4068 -490.081
13.5422 -489.981
13.6776 -489.881
13.813 -489.781
13.9485 -489.681
14.0839 -489.58
14.2193 -489.48
14.3547 -489.38
14.4902 -489.28
14.6256 -489.18
14.761 -489.079
14.8965 -488.979
15.0319 -488.879
15.1673 -488.779
15.3027 -488.679
15.4382 -488.578
15.5736 -488.478
15.709 -488.378
15.8444 -488.278
15.9799 -488.178
16.1153 -488.077
16.2507 -487.977
16.3862 -487.877
16.5216 -487.777
16.657 -487.677
16.7925 -487.577
16.9279 -487.476
17.0633 -487.376
17.1987 -487.276
17.3342 -487.176
17.4696 -487.076
17.605 -486.975
17.7405 -486.875
17.8759 -486.775
18.0113 -486.675
18.1467 -486.575
18.2822 -486.474
18.4176 -486.374
18.553 -486.274
18.6885 -486.174
18.8239 -486.074
18.9593 -485.974
19.0948 -485.873
19.2302 -485.773
19.3656 -485.673
19.5011 -485.573
19.6365 -485.473
19.7719 -485.372
19.9073 -485.272
20.0428 -485.172
20.1782 -485.072
20.3136 -484.972
20.4491 -484.871
20.5845 -484.771
20.7199 -484.671
20.8554 -484.571
20.9908 -484.471
21.1262 -484.37
21.2617 -484.27
21.3971 -484.17
21.5325 -484.07
21.668 -483.97
21.8034 -483.87
21.9388 -483.769
22.0743 -483.669
22.2097 -483.569
22.3451 -483.469
22.4806 -483.369
22.616 -483.268
22.7514 -483.168
22.8869 -483.068
23.0223 -482.968
23.1577 -482.868
23.2932 -482.767
23.4286 -482.667
23.564 -482.567
23.6995 -482.467
23.8349 -482.367
23.9703 -482.267
24.1058 -482.166
24.2412 -482.066
24.3766 -481.966
24.5121 -481.866
24.6475 -481.766
24.7829 -481.665
24.9184 -481.565
25.0538 -481.465
25.1892 -481.365
25.3247 -481.265
25.4601 -481.164
25.5955 -481.064
25.731 -480.964
25.8664 -480.864
26.0019 -480.764
26.1373 -480.663
26.2727 -480.563
26.4082 -480.463
26.5436 -480.363
26.679 -480.263
26.8145 -480.163
26.9499 -480.062
27.0853 -479.962
27.2208 -479.862
27.3562 -479.762
27.4917 -479.662
27.6271 -479.561
27.7625 -479.461
27.898 -479.361
28.0334 -479.261
28.1688 -479.161
28.3043 -479.06
28.4397 -478.96
28.5752 -478.86
28.7106 -478.76
28.846 -478.66
28.9815 -478.56
29.1169 -478.459
29.2524 -478.359
29.3878 -478.259
29.5232 -478.159
29.6587 -478.059
29.7941 -477.958
29.9295 -477.858
30.065 -477.758
30.2004 -477.658
30.3359 -477.558
30.4713 -477.457
30.6067 -477.357
30.7422 -477.257
30.8776 -477.157
31.0131 -477.057
31.1485 -476.956
31.2839 -476.856
31.4194 -476.756
31.5548 -476.656
31.6903 -476.556
31.8257 -476.456
31.9611 -476.355
32.0966 -476.255
32.232 -476.155
32.3675 -476.055
32.5029 -475.955
32.6384 -475.854
32.7738 -475.754
32.9092 -475.654
33.0447 -475.554
33.1801 -475.454
33.3156 -475.353
33.451 -475.253
33.5864 -475.153
33.7219 -475.053
33.8573 -474.953
33.9928 -474.853
34.1282 -474.752
34.2636 -474.652
34.3991 -474.552
34.5345 -474.452
34.67 -474.352
34.8054 -474.251
34.9409 -474.151
35.0763 -474.051
35.2118 -473.951
35.3472 -473.851
35.4826 -473.75
35.6181 -473.65
35.7535 -473.55
35.889 -473.45
36.0244 -473.35
36.1599 -473.249
36.2953 -473.149
36.4308 -473.049
36.5662 -472.949
36.7016 -472.849
36.8371 -472.749
36.9725 -472.648
37.108 -472.548
37.2434 -472.448
37.3789 -472.348
37.5143 -472.248
37.6498 -472.147
37.7852 -472.047
37.9207 -471.947
38.0561 -471.847
38.1915 -471.747
38.327 -471.646
38.4624 -471.546
38.5979 -471.446
38.7333 -471.346
38.8688 -471.246
39.0042 -471.146
39.1397 -471.045
39.2751 -470.945
39.4106 -470.845
39.546 -470.745
39.6815 -470.645
39.8169 -470.544
39.9524 -470.444
40.0878 -470.344
40.2233 -470.244
40.3587 -470.144
