0.105899	0.000309
0.119585	0.000448
0.129458	0.000650
0.144986	0.000879
0.171953	0.001186
0.195172	0.001719
0.226034	0.002534
0.254973	0.003671
0.283896	0.005224
0.310961	0.007843
0.347639	0.012858
0.378549	0.019996
0.411447	0.033978
0.438415	0.045855
0.467386	0.068831
0.498312	0.108957
0.535072	0.195214
0.564108	0.314598
0.583578	0.489671
0.610643	0.735136
0.639549	1.027819
0.664562	1.315334
0.697201	1.682265
0.724056	2.004934
0.754740	2.431573
0.783469	2.796428
0.814136	3.331799
0.842833	3.698034
0.867732	4.179322
0.888835	4.809319
0.909986	5.837106
0.923542	7.345090
0.931670	12.729468
0.934206	25.439941
0.937180	82.119855

