0.053806	0.001285
0.069479	0.002037
0.100341	0.003003
0.129248	0.004198
0.167785	0.006525
0.196659	0.008804
0.229492	0.013934
0.256460	0.018805
0.287386	0.029768
0.320235	0.047958
0.349190	0.070721
0.378097	0.098878
0.432097	0.193343
0.466756	0.279966
0.505390	0.484030
0.543959	0.779455
0.584321	1.108308
0.620790	1.442447
0.655352	1.877607
0.686036	2.277151
0.730099	2.858549
0.774129	3.463183
0.814363	4.272164
0.846986	5.367770
0.883470	7.111242
0.908499	9.263541
0.916481	13.683003
0.928487	25.451429
0.935289	83.603722
